,,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab
48117,"Deaf Smith County, Texas",0.1350688669837144,0.0759596815643966,-0.0280409481897952,-0.0667594170449968,-0.0795580575073879,0.2008333661664757,0.2128279404758951,0.5833936150438501,0.5115350302191822,0.6160623860822365,0.6615781537322551,0.6921943134413738,0.6805951549462904,0.7181637470359895,0.7171673503674555,0.9302009443832592,0.8290647005366799,0.8179591225045493,0.8434532287645559,0.8972626747307283,0.1640531313155463,0.1158112076962049,-0.0508144404734166,-0.1328600273275238,-0.1076862627966743,0.2702656938679518,0.3050085834701785,0.5512621251554866,0.5789099944812336,0.661723121743221,0.6436731506079136,0.6661220737534501,0.6669898225015769,0.6912585964517972,0.6935044468247626,0.7937920016164701,0.7936386462624251,0.7532385621507778,0.8033208314850377,0.8750777905369685,0.3560058929728064,0.3841373679912646,0.2704149209192715,0.082333992457517,0.1493586658515982,0.0832569555709415,0.1151247815089867,0.1242615284613249,0.0113869568910473,-0.0337879573351951,-0.0512436222738438,0.0137201697890864,-0.0453460665881291,-0.0541502564538993,-0.0564845035372955,-0.0009702979998251,-0.0063705362426313,0.0248198097395707,0.0313486185509137,0.0372918643828912
48121,"Denton County, Texas",-1.5852838687104172,-1.5743996261478015,-1.6449231297533835,-1.7074919970724185,-1.6730731165781378,-1.4774485938602129,-1.470623154237653,-1.402993802529913,-1.3310599401376717,-1.2478850997378796,-1.2109317881581927,-1.125507669506958,-1.0627279585428524,-1.0119725696993949,-0.942346725744146,-0.9395615431280312,-0.9403548273044212,-0.9255400871265714,-0.9757094583918454,-0.9868447489494588,-1.6309872070091114,-1.6643776639940144,-1.7333085847827945,-1.7735009073902894,-1.7458509116129122,-1.5618147087320753,-1.6061974591961612,-1.5140177123505691,-1.4630573358894727,-1.4024486074404818,-1.3218377162866943,-1.2896068956990463,-1.2831006089414332,-1.257702316935116,-1.237791580351594,-1.2033998259687302,-1.2404009374943117,-1.217790643717097,-1.2345147972688304,-1.1797573807769093,-1.036845466145666,-1.030961104546086,-1.0168761576186205,-1.0111775184025529,-0.9244562027613612,-0.8055511335374833,-0.882706098854429,-0.7502832971014175,-0.8126636471143022,-0.7744792280471265,-0.7333924824065285,-0.70533772059764,-0.6742965576640237,-0.6385750967728507,-0.609771740148562,-0.5562077412754421,-0.5137304007610742,-0.4449119878394018,-0.4405595775688468,-0.4380660053340752
48127,"Dimmit County, Texas",-0.2620548653908382,-0.1218014683923739,-0.1424618084807043,-0.039391633775469,-0.1580780973340706,-0.2479087535045318,-0.1057149090933454,0.1364858718402666,0.2693586249416224,0.3954452236381212,0.6612822674826899,1.6314697083306196,1.9220576845265376,2.2482499407822534,2.796528962433565,2.5648480971994103,2.0254684349511325,2.4298510538709923,2.889251184390515,2.9662445185469903,-0.4007174417892212,-0.279481922020977,-0.2321739069940021,-0.1473683395905614,-0.28819739027095,-0.4346081611500575,-0.3235202508356507,-0.0715079043127713,-0.0301733973931106,0.0916148704967675,0.2268437836417661,1.0299271563068058,1.3840063844034405,1.7786879409299376,2.2497437187144134,2.063359864726163,1.6151015923989671,1.9334086338090664,2.3958770763880795,2.464709373122916,-0.5448766432909532,-0.4074353376776874,-0.5767708500523993,-0.6131420497499612,-0.5062285553718746,-0.5847328738406524,-0.566114973446025,-0.278792012575945,-0.2703826084250083,-0.3491427835630236,-0.3304175923136254,0.0011751344533461,0.1801537369315277,0.1968776878643421,0.2410903086965513,0.280362230199797,0.308381058836726,0.4132388302020504,0.4207155034243084,0.5095312560930444
48131,"Duval County, Texas",-0.4512314960681476,-0.073895621799101,-0.3707694692556967,-0.3838922252294925,-0.28382972454572,-0.1763636670553206,0.5938764793039839,-0.046984848780815,0.1324156503353039,-0.0760797099582584,0.1684876301069137,0.3805131826919043,0.7429499475549819,0.9579292417132468,0.9912682661369894,0.4324976029608299,-0.0100936170100013,-0.006127577035249,0.2776250740351063,0.1773143218128696,-0.472720586677486,-0.226341855545151,-0.5632943647388835,-0.6032449041375703,-0.5648042996542548,-0.5344638068266738,-0.2349116344798842,-0.5840794665517884,-0.412599496072817,-0.5145662329083778,-0.3286400110544191,-0.2406480210436883,0.050594626956966,0.2071038520492233,0.2493126138637302,0.0594730502638986,-0.227542880665418,-0.0889874134978432,0.2274022323644369,0.1695441380991423,-1.7158218729830803,-1.6823300186286994,-1.8113597101299992,-1.901425636594572,-1.7815291936959483,-1.829284268285721,-1.7213454472510266,-1.6410105886830912,-1.6021043697567696,-1.538458449560917,-1.388679393578422,-1.3584020381972706,-1.1967314943892262,-1.1950210667917218,-1.1793951566847585,-1.1968332202964145,-1.3417932298423176,-1.298291401151207,-1.1645017967813809,-1.2347345032887378
48173,"Glasscock County, Texas",1.0598356228769683,1.0886791316698026,0.9120502715904384,0.6442786500593168,0.7147566140525039,1.1102891964173651,1.0185569714270748,0.9640874807589108,1.0082839065463582,0.952591885661997,0.9077208364116314,1.1626831196399232,1.2391831417483583,1.308040360115656,1.557123304249884,2.290187853161773,2.16193547646868,1.95814527063741,2.998276523325797,2.499621528675133,0.4930799508329195,0.5284510464868919,0.2778511327188327,0.2928857151180917,0.324629662025481,0.7733948002038855,0.7123914485458455,0.7634817147639968,0.5799471064858633,0.6085292167107311,0.6627673618381643,0.829541445618247,0.9007682064859488,1.2221613118585517,1.2635717796332355,1.6535302566536871,1.5079678533984384,1.4408423231721108,1.9490355593986537,1.5259189704775746,1.2843638034399645,1.422080047728186,1.4272147919684095,1.5239169789147424,1.6041471363201336,1.7963511942639248,2.059971833722186,2.049487890375296,1.7227149946601603,1.7657190304038946,1.8461910036781373,1.8909141366376256,2.040349051674631,2.5325849019919127,2.829832717367579,2.741851934475233,2.835590788852264,2.828247914243912,2.950848786691936,2.998155533632489
48205,"Hartley County, Texas",-1.121956678471484,-1.0651934813986053,-0.8143518158372296,-0.893369531136935,-1.0171758300147808,-1.5624014596788758,-1.1968303945264944,-0.3758840390252938,-0.1339978505814416,0.2431866599774614,0.2862145471194074,0.4500547184196516,0.6120218287511361,0.8841543621894894,0.8255295782014707,1.2671861536946794,1.401716083470716,1.5186543715597338,1.5083267490780443,1.5234216937942069,-1.6874368610020678,-1.456142438327945,-1.2066943035344309,-1.1870189987727473,-1.453262155979281,-1.9245626546421213,-1.5305287715570033,-0.6591919972607252,-0.3413692246038102,-0.0506622715109923,0.002531563732674,0.2089277853559643,0.4007571322518583,0.717664763536299,0.7114218059192329,1.210343154019485,1.3369409385969275,1.5214248288046277,1.4592023086560997,1.4871837140224582,-1.05200888980218,-1.006331866819423,-0.7273754682022177,-0.7445857032956691,-0.8081088779964822,-1.132786314181687,-1.002020047385972,-0.7133282413142396,-0.6395860324790873,-0.7144797774256234,-0.6032905949136322,-0.2973994135491455,-0.1709551437775529,-0.0758286262347018,-0.176181522893962,0.0094785520464296,-0.0179987085728145,-0.0473167074475743,0.0166024247635894,0.079502399489849
48229,"Hudspeth County, Texas",0.3613167142873726,0.1513398865967157,0.1673220697209863,0.4127317490693714,0.4316475704286537,0.4121284581798002,0.6747980249808839,0.992118887143716,1.3452334017150027,1.6639864880438378,1.8660182565866823,1.975446409716664,1.862664818041089,1.798345065606617,1.7587624643533888,1.804751719732788,1.3452905064588376,1.051681377974658,1.1962914765225967,1.4749794538053782,-0.2959921830878982,-0.4755484052969277,-0.651162873416231,-0.469181665932521,-0.3870721391864849,-0.4355823900902193,-0.1851524350280587,0.1582391967932227,0.4455818314392202,0.669949939891822,0.7757753161916437,0.8064707806654494,0.6305259829543329,0.5984357829462391,0.6365248191262768,0.6020609580092062,0.0171630233565957,-0.20610949323281,-0.0361358184119391,0.269938359982909,-0.2343061075746061,-0.2463286271812877,-0.4759551277382398,-0.2818324042609938,-0.255711757480725,0.0286440599114691,-0.0975494233474009,-0.0930083133219512,-0.1426350749406237,-0.2421844632433166,-0.2294943955313414,-0.1179174055482363,-0.1135158080711087,-0.3420528281052155,-0.4880605938999291,-0.5532639870636297,-1.027499640357547,-1.1436551113107591,-1.12920019995507,-1.1109987229409968
48237,"Jack County, Texas",-0.4866533221759029,-0.4421973055491265,0.006762550026968,-0.1021471266169441,-0.3160044839287687,0.0330022054631605,0.3403686435147357,0.8797930118130303,1.3826243288108502,1.005717921920889,1.1131759435298028,1.073392662797457,1.1799936474264898,1.511324292821011,1.983552853703372,1.6071390952487803,1.2307880969045704,1.3134173683001131,2.024128989650166,0.6536755390230011,-1.0330240542878053,-1.0395744820903603,-0.7783600979296477,-0.7788084123416585,-1.13964428435195,-0.9824258845491276,-0.6814739184018298,-0.1898391454621994,0.3901043218755183,0.1729831927121684,0.2001019140652905,0.2408319582702101,0.3622812244634156,0.590941941616318,0.9838949589207566,0.7357830171583167,0.5403496379526913,0.5645967519373354,1.0014705819971597,-0.0516716584538835,-0.5767920831198212,-0.5108407977788813,-0.5637438310675461,-0.5172935246376129,-0.5015119096016063,-0.5548806512152448,-0.4487766968626852,-0.1274204785822266,-0.1245497638062462,-0.2395599858889418,-0.2118341334858618,-0.2403149054371013,-0.1935229409647846,-0.0731335306618411,0.1539678266452693,0.1265058430470431,0.0411454274364397,-0.0195227447347832,0.0213537550907764,-0.106107482872551
48251,"Johnson County, Texas",-1.4937423616654193,-1.4302886741976106,-1.5040162589714416,-1.5077675902436765,-1.4779563577303487,-1.3080491885095824,-1.153465807041951,-1.0061952826503062,-0.8693717171397742,-0.940331043666236,-0.904208774608804,-0.7245898108899697,-0.6056282587272783,-0.6630325371938413,-0.5142714042514764,-0.6682716795877589,-0.849618675547248,-0.7789665357412016,-0.7718977329157938,-0.7503297919418751,-1.3985476526120777,-1.3958344205396227,-1.444046897069591,-1.4679391891048816,-1.4293578588255418,-1.3336006995910747,-1.1936665148926366,-1.126641846348823,-0.9878908854431652,-0.9921978896496996,-0.9800053332444644,-0.8411851358733254,-0.7242135855658821,-0.7828356025050788,-0.7243523948404443,-0.7799553953068592,-0.9205171578951844,-0.8955911364172059,-0.961734732253934,-0.9760224805590731,-1.21167865018849,-1.105747898540273,-1.1624086198290302,-1.1613742585516775,-1.202144716854901,-1.169438138339492,-1.137836545063521,-0.9867398592539488,-0.9892783303295644,-0.859318785541334,-0.7765974346503536,-0.685920192526239,-0.6551553468602107,-0.6085144341364931,-0.583668984689353,-0.5972083799395923,-0.6463728892381777,-0.6129506781697225,-0.5739216121584992,-0.606626349398554
48253,"Jones County, Texas",-0.8427509086970513,-0.7939506084624974,-0.7882923659033327,-0.8463829876806113,-0.8916847358266823,-0.9951626476991512,-0.5866522190278403,-1.0362588019593162,-1.0331983060472034,-1.2265810465711655,-1.3211535150930045,-1.2897900703135772,-1.0215555558883933,-0.8888064336576521,-0.8058005207267779,-1.3397522470683625,-1.74256368356121,-1.6130630098698733,-1.82552545452476,-1.819390317355449,-0.9177880828032358,-0.8815544919415871,-0.800574564640582,-0.8451934639461403,-0.9490105116643608,-1.0142203211226728,-0.7889282190273269,-1.2493140171766517,-1.2138064529587995,-1.3633958129767227,-1.4414412754274026,-1.4958672543517189,-1.368741220957067,-1.4106082136976306,-1.4250956181098118,-1.8519184164604847,-2.241005818148768,-2.1056119741376724,-2.295292847474329,-2.2907155754986244,-0.9521425218797562,-0.9614181098398304,-1.0071882538982946,-0.9145603170828758,-1.0025273954494676,-0.9133380089713484,-0.9397501407201866,-0.9839765038002,-1.09511883782672,-1.0780652355044058,-1.0534420894078746,-1.0722862130007311,-1.0714264408143157,-1.0655906899019325,-1.0409913395389794,-1.1640841420644434,-1.1420999131800325,-1.1753804845919795,-1.2933763396818845,-1.37231666757237
48255,"Karnes County, Texas",-0.6038174705942373,-0.5722329937393218,-0.5914024898152894,-0.599046885920383,-0.6753980971048616,-0.6454617703858165,-0.6907054568224097,-0.6677422394991244,-0.5718184901912345,-0.5009567672624544,-0.4469692676637714,-0.2494867622255033,0.1654364088249732,0.6486564671919043,1.255591388979012,1.4395382999621629,1.2546275750069866,1.2659854460170945,1.5502685906562923,1.8091851391602936,-0.527992949219568,-0.5180240711120989,-0.5136249756815336,-0.4559371515240554,-0.4597022286918811,-0.5168326911716759,-0.6038031935527983,-0.6360018708207129,-0.6147593620360949,-0.5200006550201085,-0.5167625732312495,-0.491894801011947,-0.1994986618577162,0.2181191984256782,0.6675602819634416,0.6539033997913765,0.4971340764981031,0.6279048255906855,0.8325834655153285,1.0049779747292429,-0.8339053293625988,-0.9260673765932036,-0.9717402143660104,-0.9556107096576608,-1.0150029985219655,-0.9703569105509124,-1.095013753895799,-1.0044526838549055,-1.1795398719586128,-1.2281012193212253,-1.2503796036302266,-0.94328921232301,-0.624177350150143,-0.4350529731855921,-0.2177171065166348,-0.2323385365531683,-0.2514394748759535,-0.1766971679867838,-0.1685871545270507,-0.0632228074064953
48287,"Lee County, Texas",0.2540536588883655,0.2667168472694139,0.2020750752239788,0.2691856178913867,0.3297132110614055,0.3212546364269393,0.527793865456692,0.5720398030695876,0.63086648137687,0.5735652129800441,0.8475753676140381,1.2042889462623685,1.4370620220449746,1.3267781312416334,1.453800998461636,1.3530927864468476,1.3258836790236013,1.4318698442165008,1.3670799305836243,1.7314604369021291,0.1452819642269225,0.0657001234703364,0.1188939217873991,0.0993731362992073,0.1324516579184121,0.0880210909049899,0.1866815923014108,0.2262984920177483,0.2273951784630986,0.2136456510366792,0.3573610777632539,0.6883204719721449,0.8344111245999357,0.7962626969688262,0.8851559212597035,0.9220870325695848,0.8222418101378326,0.8985819013747787,0.9059717574798918,1.1992746213258705,0.0771943396967363,0.0290287855363135,0.0276486686726689,0.011360023956107,0.0038006595424077,0.0033526505949913,-0.0143340588149985,0.0705936049019263,-0.0590722220336782,-0.0948797223025777,-0.1440672410359895,-0.0876084000868891,-0.0063475959806014,0.0268115943937269,-0.0235619578618052,-0.0807078683046595,-0.1112794538567582,-0.1104600101088896,-0.1648553894469153,-0.2202089278096415
48297,"Live Oak County, Texas",-0.1731052483299961,-0.0406516424315507,-0.1272387248139115,-0.0390892712283534,0.0868379292734965,0.196128758993659,0.3322136044042393,0.3552192411451308,0.0384808963762195,-0.0153767043011962,0.1630681580507429,0.6224520641158886,1.284357403203572,1.1679270331114855,1.1726880649117737,1.3388334314312371,0.9424944528280644,1.154450977304986,1.0117089423804282,1.3824172498103882,-0.9148958703199052,-0.7569819780676609,-0.8067477860407625,-0.6508759740730967,-0.695246507761318,-0.6625279765393818,-0.5887349641186479,-0.5572464754510056,-0.4976738224784148,-0.4764309954064816,-0.3171554594865159,0.1044610971869984,0.644006218063487,0.7177664316455773,0.7355785744560787,0.5783682001028744,0.0580481995968831,0.2260275979547825,0.0720425295377789,0.3335582285261705,-0.7124724424135688,-0.4758306823716743,-0.5668267044602331,-0.6027527811940665,-0.6400656296505033,-0.6918982382514783,-0.6025784563535521,-0.511752138327527,-0.5608979158937218,-0.5376567663959245,-0.4795669226449404,-0.3062333294065775,-0.1735127315085987,-0.1197386359646767,-0.0950298966075207,-0.1374011140907928,-0.1244178023944111,-0.1230728233817551,-0.22315865094021,-0.1519319991453143
48315,"Marion County, Texas",-1.877573023178636,-1.89131489495648,-2.0664392768225803,-1.705112905534335,-1.6514124483559978,-1.2095277079433298,-1.3808781673479749,-1.358435784063567,-1.3572370414294892,-1.4428110214180372,-1.36233976622455,-1.5363244553618365,-1.6099830149469605,-1.3004840577975392,-1.2750899872019323,-1.338049155830625,-1.2400415029093126,-1.1340983360920267,-1.20177711940606,-1.1687690147625618,-1.9675749152466293,-2.061693872601187,-2.0180562284015844,-1.857739767313288,-1.93124228402927,-1.6684364248134984,-1.7603714769259942,-1.602059677936145,-1.530844353445499,-1.530026380836878,-1.4664123702043277,-1.5610457840208083,-1.6160311892930128,-1.2943244367958775,-1.2633608880713316,-1.2645004873961152,-1.3147170413258993,-1.2079165706929242,-1.2582009951156965,-1.210355818944578,-1.2412483418313556,-1.3740632184289336,-1.4075454356098425,-1.4385560160462776,-1.4984041904636265,-1.2894078310886483,-1.362927745538483,-1.3678382304619996,-1.459757324776599,-1.4668227305361592,-1.4753503029409265,-1.6847034015392877,-1.6746227586991622,-1.6790459256846368,-1.6448932486658898,-1.5331809935002148,-1.553622693322403,-1.5489726270132669,-1.5728730525901895,-1.5662073653981734
48323,"Maverick County, Texas",-1.5024129418511327,-1.5057838770592538,-1.566435268702687,-1.4656722552798869,-1.43807501962584,-1.3185899725240462,-1.2568209872137828,-1.159004283579757,-0.979835426400352,-0.8032366535454395,-0.7550432558676701,-0.7137434361350479,-0.7492970083732383,-0.772729955617899,-0.738555124316892,-0.7844795232497916,-0.7936331308795419,-0.7949628124230264,-0.7719583145262859,-0.7804316501994287,-1.1514433568022715,-1.222760840145693,-1.2495645857384463,-0.9920464736635108,-0.937450901839173,-0.8048866835077005,-0.7476097164196446,-0.6044069370748798,-0.4250642491331075,-0.2823003139528061,-0.2741312762977839,-0.2445868156946794,-0.2979459204760101,-0.3275848357022123,-0.3646808362813793,-0.3429083543577575,-0.3359726587587785,-0.3325268166701471,-0.3595883909494484,-0.3694748810882082,-1.056401571720169,-1.1003960184596095,-1.1437758519444712,-1.1628770538158992,-1.2074699214196394,-1.1952843689776165,-1.262971495389691,-1.226465961249271,-1.348325010400837,-1.396033074290131,-1.4550403253080295,-1.4308020061622595,-1.431205018958719,-1.449729555248536,-1.3974185049030146,-1.393279438105649,-1.4250601919142991,-1.393186851519378,-1.4463555413419105,-1.5341794701496898
48333,"Mills County, Texas",0.1948987994997621,0.2911209384174669,0.4394344531268447,0.6073410191613773,0.6685538078929545,0.4363111961387865,0.3284431372802661,-0.0556403642386594,-0.1151053886470706,-0.0010060371426584,-0.0782492702658585,-0.1268814345730266,-0.1226464135560532,-0.1115547854858525,-0.114738643320643,0.0390329024659202,-0.190245089303793,-0.241200149007215,-0.3257905656593348,-0.2508652624871569,0.2608888694764426,0.36957920561567,0.4740168711686331,0.6824964477849941,0.7559253642389328,0.5704133012976107,0.4731649568779308,0.1682199395341033,0.1414629976335444,0.220613696627652,0.0604491961509273,0.0671483571054374,0.0349632773845053,-0.0091556607713592,-0.062777779228974,0.0316522840225198,-0.1893346302465386,-0.1781628755966826,-0.285530061639894,-0.2206611691044204,0.6221604184336322,0.7137556403362574,0.6461729238223671,0.6521580957015334,0.6434296215018944,0.5900612427497359,0.6029074572360319,0.7197366372072505,0.6068909728502575,0.5737099021044707,0.3219244515896549,0.3483467852695248,0.3186205388234208,0.1805881385560686,0.1954708224573504,0.1718823048597798,0.1265220486909267,-0.0395033162262369,-0.1059577098924557,0.0368096328007264
48339,"Montgomery County, Texas",-1.2541385339587303,-1.2241745169182694,-1.3153213065451494,-1.3493052678009434,-1.3229256763873924,-1.0297102891593697,-0.9282750619754582,-0.8530084690717186,-0.7293639626096451,-0.7255465395651721,-0.7041025093248319,-0.5554723247303777,-0.4056313407638024,-0.3049457918003808,-0.2606234269973796,-0.3181855298116607,-0.434845752654627,-0.4191613760859723,-0.3498922533769854,-0.3440934023790372,-1.662202638541341,-1.606187157277046,-1.6464781446572725,-1.6215930844498263,-1.5671445708617555,-1.3382131669542812,-1.3064430326271066,-1.1479094367832652,-1.0612612662951908,-0.9957336620625462,-1.0016745693138644,-0.9322796920157332,-0.8551950213322943,-0.804407256223952,-0.7926741251825624,-0.8217309928955111,-0.9163918986481956,-0.898044888871377,-0.8369416883482956,-0.8540796419733173,-0.7860661995020867,-0.7280478627388399,-0.6979781958910164,-0.6888144867060215,-0.6720220763809764,-0.5039732851326917,-0.5674851726804031,-0.4321463447243261,-0.4958250297795054,-0.4468527333325796,-0.4182745047346257,-0.3777958483066297,-0.3101532878411716,-0.2631450810821761,-0.2562141074355248,-0.2431245998610493,-0.2563254205486381,-0.2210953983035103,-0.2150717114697556,-0.2216002949477374
48367,"Parker County, Texas",-1.9200024230423367,-1.8763831784064688,-1.8847584644521929,-1.9412739867231457,-1.9412327145062875,-1.8889930129808512,-1.730197884689585,-1.4492917647602015,-1.2372221391423737,-1.3499886525597364,-1.2708632458503042,-0.8896429102813604,-0.830975582914973,-0.6619002994783102,-0.489815037609247,-0.6557075487613857,-1.002001846763674,-0.975411721840356,-0.8899347264979046,-1.0233010723806124,-2.0281610294623147,-1.9787622501637816,-1.992314967751704,-2.027428759012712,-1.967799347786244,-1.898539684257488,-1.807827307899962,-1.6235549926830612,-1.4223967612907982,-1.414513534806776,-1.427913473903611,-1.2661921267680745,-1.133442305987487,-1.0138093263935428,-0.8858694506108674,-1.013408912665592,-1.244720378659008,-1.301778584086068,-1.270493551710032,-1.2872013170141796,-1.209179387587522,-1.1626703448409792,-1.1569005761581614,-1.0268793959807545,-0.9257666661522426,-0.7992712038591903,-0.8187856931698265,-0.7259623464409598,-0.7615234432333581,-0.7235722387922681,-0.6773502676925032,-0.6153224843525233,-0.5270718696354605,-0.4791798163632709,-0.449106711825687,-0.4832002627857549,-0.4650561910694042,-0.4231351934420979,-0.3923167563864048,-0.3724890703084877
48371,"Pecos County, Texas",-0.1388095315403688,-0.0458717187862693,-0.0676065650666463,0.0643284464924254,0.0222022643527694,0.0041613094432074,0.0989989651222349,0.1307008215598388,0.2076903573183906,0.986586352868718,1.448693346909386,1.4237000163218587,1.36533505679049,1.051534657934147,1.2104945654570174,1.0481304028413068,0.8284351774446657,0.8826354786226981,0.9490280945303788,0.9654177892167676,-0.1820354451240993,-0.1120065774012163,-0.0462794173755446,0.1039738783603664,0.0582961041988955,-0.1784831013031625,-0.1289743224562286,-0.1224271794583077,-0.0408379799169414,0.5875504601166651,0.8488601699024484,0.8436712551160287,0.8042692773191893,0.597193696039625,0.6747586598748173,0.6497926405903037,0.4761796491652826,0.4534297679221806,0.5106823230687927,0.4560390075473088,-0.3431526412141016,-0.1995934166609012,-0.242061331285513,-0.2070262527283685,-0.1314234247296125,-0.2917545183855848,-0.2408931573205235,-0.1796483127117696,-0.2169308435514031,-0.1768473559866255,-0.1262942405169987,-0.0878667338344961,-0.0618618171003287,-0.0988846087418896,-0.032947443345765,0.0052571834024626,-0.0440669919949765,0.0397300728365402,0.0636169133627593,0.2270664530668349
48377,"Presidio County, Texas",-0.2026894495324033,-0.1208931563388216,-0.058907120956193,0.0020328861305655,-0.1185166040174997,-0.2313252003173984,-0.195595462534138,-0.1665655929598616,0.00889007237132,0.2990688954412041,0.4412105923053804,0.6123272194715306,0.8328014734187766,0.8667736901916051,0.6083843937367392,0.5209556016846982,0.4844540479779465,0.3776373004381534,0.5312407064150254,0.6649743331836357,-0.2939402663240829,-0.2739538913171782,-0.2741634941393754,-0.180092138053861,-0.1993587857576542,-0.4077371653983849,-0.3399449168425043,-0.3321728886971178,-0.3038936078084314,-0.0203051120593776,0.0719247130492386,0.2556613174001014,0.440794317036939,0.5203307651319965,0.4029875508808674,0.2873782451366135,0.1733265210275869,0.0142501593495031,0.2182729531881544,0.3702428827482686,-0.7601997629174652,-0.6382330080088678,-0.5711307615978967,-0.7190444865043606,-0.6624429221044437,-0.5250233485027388,-0.4859473377692848,-0.4627050921578127,-0.461802637460569,-0.439276261351349,-0.60091969160012,-0.5000098860715796,-0.3999944404051445,-0.3148905448553292,-0.3255727484021387,-0.3532205740821699,-0.4001538703590289,-0.3447476131040129,-0.2239620040684113,-0.0795087101754882
48381,"Randall County, Texas",-2.050972064008086,-2.122394479916186,-2.0536197549232216,-2.0281992801051105,-1.996999241924994,-1.5352310443797732,-1.4900782456039898,-1.4413733684184538,-1.3787060805878788,-1.3878809261100655,-1.3656833290766808,-1.3368247437403813,-1.2915942084773973,-1.103514685527987,-1.11268787880997,-1.1385745104463356,-1.1951309897502946,-1.1987870473562228,-1.1267257331399312,-1.118246984739906,-2.26485030120023,-2.2657678264126906,-2.193790528600262,-2.158138789907529,-2.0124263315832245,-1.2594643679198976,-1.288268017980909,-1.3180123808456212,-1.2795154935281428,-1.243524270069396,-1.2253900463619642,-1.1799426277237823,-1.224879728801185,-1.3811334896168328,-1.3943706658573136,-1.4499351650673225,-1.4590683318476212,-1.4725825092497888,-1.4125288111862728,-1.3695830827746844,-1.6095971292882427,-1.514869698439388,-1.507231293986232,-1.485679645357426,-1.4351067639297483,-0.8974632966778137,-0.8304746018283606,-0.7928270699043268,-0.8792081700385496,-0.9003376576557507,-0.9044802682353152,-0.9137865583104056,-0.9040085051725608,-0.8939370476237222,-0.878111187080534,-0.8338831189327993,-0.78208918031328,-0.7587959287166957,-0.7607808834668166,-0.8251012096334235
48413,"Schleicher County, Texas",0.6870598080931171,0.6418850402874094,0.3392436538448432,0.486920998499985,0.5590843401346964,0.3673917341629484,0.4453199855495037,0.3998324570465994,0.6199635899087905,0.3529811167376226,0.3171440699132267,0.9582471397843644,1.0636811301654263,1.2566325580779942,1.272311015900456,1.0005096285704582,0.5773918469249975,0.4937782494645123,0.8249581883101212,0.843538784363514,0.5205705982478019,0.5736487088116738,0.0012924484781564,0.2638400600315271,0.0830754967173346,-0.2303473400795486,-0.1400293222915283,-0.1155556523957604,-0.103092914172175,-0.3224625935731442,-0.4106139034600559,0.0580011733687588,0.344522913057153,0.5031141756890982,0.4911131778394527,0.2804092051929713,-0.0938760010414564,-0.151562484000702,0.124202689098049,0.0846975407160274,0.6221317092720346,0.545607457592453,0.445210664550022,0.6065414652894737,0.5319673844236384,0.1466463920128886,0.3892261469799085,0.1373061421966993,0.1168097396242765,0.0401269856155066,-0.0685582012413665,-0.0960598808263639,-0.0628569804504627,0.0965757418111591,0.1157104968200223,-0.0457670175838196,0.1294153458988519,0.1113190844190957,0.2424626105459728,0.3584363136254424
48475,"Ward County, Texas",0.3951128513700576,0.614938722000095,0.5789159080091694,0.5807607488014197,0.6089813950880293,0.6880835985063576,1.1387304363307775,1.4774075772424884,1.6206994526062013,1.2959444782977425,1.4397594185485283,1.7465731416653734,1.9764632535790816,1.951139320556928,2.14218676382308,1.9951403472725573,1.5262838192830213,1.8615476262088304,2.442967402518156,2.58959952274446,0.0171785306622513,0.1955158059001826,0.0588837340914054,0.0517337839274892,0.070864659556742,0.173588255117748,0.3877225942254643,0.5712732217771649,0.6279620021996345,0.4013593215247235,0.4706413508604113,0.7026420876531946,0.9485457351541076,0.9135976651657842,1.051518412311493,1.0597962053407466,0.6968626328052433,0.9159464757789064,1.4721503320151952,1.6543688766857445,-0.1666319462170658,-0.1893887664831623,-0.2552158496794391,-0.2040454119606984,-0.1517958405114373,-0.1617829172270512,-0.1282163439563611,0.0428964164374987,0.0621040682722141,0.1821097722235008,0.2141427957043037,0.2060101723726499,0.2213368764088981,0.1922450271016738,0.2047019805953061,0.2849739415072381,0.2776856071502981,0.3734782005886334,0.5138056834665831,0.5772868602181115
